"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSG00000267301.1",11.8026073204175,3.89784592931047,0.344635207988664,11.3100630433519,1.17005425626652e-29,1.87344248786346e-28,"RPL23AP77"
"ENSG00000134940.14",12.0009502466009,2.66563193934983,0.235717541799865,11.3085853475134,1.18992532854741e-29,1.90441055922978e-28,"ACRV1"
"ENSG00000197520.10",178.914428482156,3.13142157887359,0.276912082672754,11.3083602154486,1.19298201109447e-29,1.90845252264578e-28,"FAM177B"
"ENSG00000164764.11",267.588218884367,-2.28431682726945,0.202023127821302,-11.307204535958,1.20879609217333e-29,1.93203040888735e-28,"SBSPON"
"ENSG00000177732.8",1525.94529309413,1.33246320328428,0.117849518977452,11.3064797790071,1.21881947266046e-29,1.94718468887018e-28,"SOX12"
"ENSG00000163462.18",275.455867592221,1.77717543806866,0.157251070986654,11.3015156394038,1.28972613528214e-29,2.05863438652543e-28,"TRIM46"
"ENSG00000131462.8",1711.62444202545,1.15649598491652,0.102336479372847,11.300916271538,1.29855968966596e-29,2.07181392760648e-28,"TUBG1"
"ENSG00000214725.9",30.4718954564386,3.23358313672034,0.286270706504084,11.2955432157506,1.38047843224622e-29,2.19958270823089e-28,"CDIPTOSP"
"ENSG00000124126.14",2586.61267630413,-1.24281014349111,0.110065620886697,-11.291538025034,1.44485966998937e-29,2.29910575477051e-28,"PREX1"
"ENSG00000167702.13",769.478671498649,1.77935307876877,0.15765499909673,11.2863727059936,1.53230616760748e-29,2.43609560186445e-28,"KIFC2"
"ENSG00000213185.7",76.7434027817695,1.55210578671961,0.137557571333563,11.283317753233,1.58647597408246e-29,2.52005636048515e-28,"FAM24B"
"ENSG00000170577.8",285.545531838801,3.28731629334608,0.291353283337609,11.2829217357296,1.59363579319708e-29,2.53024012592006e-28,"SIX2"
"ENSG00000138182.15",671.199958318588,1.29952333690593,0.115199321775211,11.2806509350958,1.63531425484747e-29,2.59526683642533e-28,"KIF20B"
"ENSG00000150967.18",422.549270878103,1.28498643586211,0.113914732309629,11.2802480399937,1.64282119415595e-29,2.60602938216439e-28,"ABCB9"
"ENSG00000169783.13",240.752906842156,2.4745493370847,0.21937310570516,11.2800943813529,1.6456932366378e-29,2.60943327415694e-28,"LINGO1"
"ENSG00000108465.15",366.514277254737,1.76013219065863,0.156077589097093,11.2772897175115,1.69899952078619e-29,2.69158081048712e-28,"CDK5RAP3"
"ENSG00000142619.4",92.2848259710868,5.76517125487946,0.511223479136388,11.2772035913112,1.70066329512372e-29,2.69302918438939e-28,"PADI3"
"ENSG00000152402.11",782.300810042902,-1.91210276550365,0.169570786914789,-11.2761331140399,1.7214780560904e-29,2.72478883503648e-28,"GUCY1A2"
"ENSG00000207923.1",10.5693719674003,2.52358113348733,0.223945148523406,11.2687466110639,1.8721593709302e-29,2.96198530152012e-28,"MIR559"
"ENSG00000163412.13",1313.54048027693,-1.10342499797003,0.0979308377821383,-11.267390568278,1.90121092176855e-29,3.00662449027922e-28,"EIF4E3"
"ENSG00000111684.11",717.316636811774,-1.00704000151809,0.0893804567506378,-11.2668925414828,1.91199247715135e-29,3.02101537836623e-28,"LPCAT3"
"ENSG00000131196.18",808.597724746852,-1.16792406684209,0.10367191784382,-11.2655779031845,1.94074481094628e-29,3.06375048582161e-28,"NFATC1"
"ENSG00000123146.20",5384.13873247694,-1.29847049630265,0.115273463018731,-11.2642620625674,1.9699530266832e-29,3.10849416990458e-28,"ADGRE5"
"ENSG00000111863.13",226.124769367576,-2.10679901593997,0.18719097506601,-11.2548108432954,2.1929610204309e-29,3.45735364037218e-28,"ADTRP"
"ENSG00000084774.14",3124.76686283631,1.11571375039018,0.0991408884850666,11.2538203705753,2.21773511753364e-29,3.49487819179752e-28,"CAD"
"ENSG00000115828.17",2138.93440863066,2.66078094032154,0.236451241904656,11.252979341062,2.23898916535792e-29,3.52527961048686e-28,"QPCT"
"ENSG00000149503.13",1080.09854904871,1.22837413883284,0.109230131073672,11.2457444366184,2.43037583836374e-29,3.82494103689922e-28,"INCENP"
"ENSG00000115850.10",61.2156998872696,3.9985376618636,0.355568442773257,11.2454795782129,2.43768202947181e-29,3.83475986510167e-28,"LCT"
"ENSG00000176490.5",275.719209222866,2.57727127973704,0.229257656697826,11.2418111432327,2.54114681366248e-29,3.99227831285059e-28,"DIRAS1"
"ENSG00000186191.8",30.3694230367987,5.3945095286274,0.479860004628828,11.2418402796458,2.54030812262552e-29,3.99227831285059e-28,"BPIFB4"
"ENSG00000198915.12",548.775582150788,1.97420559583758,0.175758219781606,11.2325079207714,2.82348673423461e-29,4.42617270336168e-28,"RASGEF1A"
"ENSG00000102145.15",11.3647524668703,-1.77002842650492,0.157593865683776,-11.2315820087605,2.85323550166736e-29,4.47085702463621e-28,"GATA1"
"ENSG00000106305.10",670.406699027178,1.04301137731701,0.0928679516502165,11.2311228877479,2.86810180417919e-29,4.49219258169828e-28,"AIMP2"
"ENSG00000187479.8",1121.41511699184,-1.85186206952932,0.164891363553445,-11.2308008716848,2.87857449153326e-29,4.50663100134161e-28,"C11orf96"
"ENSG00000169972.12",458.776825785025,1.18842325867945,0.105833149233233,11.2292156785435,2.93068427792272e-29,4.58621455164475e-28,"PUSL1"
"ENSG00000089225.20",466.740379500801,-1.49825611492081,0.133432108726836,-11.2286025396486,2.95108998513513e-29,4.61613683787136e-28,"TBX5"
"ENSG00000198286.10",1351.44256836258,1.83397037393371,0.163333934769737,11.2283486987513,2.95957920168935e-29,4.62740124963874e-28,"CARD11"
"ENSG00000134247.10",4161.98751497174,1.15381192787528,0.102784038756352,11.225594380567,3.05326445760242e-29,4.76973008528935e-28,"PTGFRN"
"ENSG00000234805.1",7.31382872678451,4.23211569003542,0.377159255485268,11.2210309795797,3.21500269174363e-29,5.02021063513031e-28,"FAM151AP1"
"ENSG00000147697.9",349.28673172525,2.52819452726906,0.225335764979673,11.2196771227023,3.26460169964985e-29,5.09323226523748e-28,"GSDMC"
"ENSG00000204021.4",13.6089528252845,5.85331492914428,0.521762112498435,11.2183594571786,3.3136037093079e-29,5.16743842341288e-28,"LIPK"
"ENSG00000164458.10",27.4246979435916,5.55332013737884,0.495052655529064,11.2176352865818,3.34084457527245e-29,5.20765924466547e-28,"TBXT"
"ENSG00000245812.3",12.4776857615922,-1.50317980884745,0.134005201557955,-11.2173243379463,3.35260950016428e-29,5.22373197488737e-28,"LINC02202"
"ENSG00000236064.2",11.9294385545403,4.48255561991976,0.39970026548293,11.2147927009851,3.44993795875945e-29,5.37305031895219e-28,"LOC101928335"
"ENSG00000176890.16",234.055005513743,1.35950764625188,0.121292258393324,11.2085277680567,3.70301287240254e-29,5.76469898203741e-28,"TYMS"
"ENSG00000168234.13",1374.4342414674,1.49534161718846,0.133420607210823,11.2077260660762,3.73669969875113e-29,5.81462192187649e-28,"TTC39C"
"ENSG00000204060.7",208.405881033662,2.26141219276707,0.20181282039776,11.2054932303605,3.83213272638739e-29,5.95796317001727e-28,"FOXO6"
"ENSG00000117834.13",145.841109782773,-2.50956908337175,0.223989335907768,-11.2039668013709,3.89876120446296e-29,6.05893123167621e-28,"SLC5A9"
"ENSG00000188158.16",759.524499653627,1.85232368076231,0.16533218159837,11.203648695945,3.91279053830085e-29,6.07810480074144e-28,"NHS"
"ENSG00000134253.10",275.688190551131,1.30641813432199,0.116649176190624,11.199548740808,4.09815660952711e-29,6.36330021522512e-28,"TRIM45"
"ENSG00000107719.9",879.341373964606,-1.26786583015222,0.113218778274419,-11.1983705307187,4.15301918837575e-29,6.44570105565187e-28,"PALD1"
"ENSG00000102387.16",20.1796082862997,3.60974021051127,0.322614870002042,11.1890075323819,4.6157099078484e-29,7.14838176676695e-28,"TAF7L"
"ENSG00000149636.16",1049.77897997715,1.02620635748222,0.0917287637867868,11.187399841859,4.70014959654615e-29,7.27601788039221e-28,"DSN1"
"ENSG00000090534.20",115.629925013644,3.06351767909859,0.273924588400148,11.1837995157391,4.89484722309053e-29,7.57415420868401e-28,"THPO"
"ENSG00000137860.12",214.913235821691,4.49473064982786,0.401965088144023,11.1818931106211,5.00116033538651e-29,7.73532892167186e-28,"SLC28A2"
"ENSG00000142207.7",2415.31521176276,1.11984317078027,0.100160013039249,11.1805413837301,5.07792613130469e-29,7.84730692033452e-28,"URB1"
"ENSG00000171885.18",6692.19642354215,-2.98241989817325,0.266753680724085,-11.1804264146522,5.08450902373441e-29,7.85410185824495e-28,"AQP4"
"ENSG00000196843.17",1309.76551883194,-1.09641471687863,0.0980839093610668,-11.1783341836683,5.20579582184284e-29,8.03454655836826e-28,"ARID5A"
"ENSG00000169271.3",12.7108592368021,-2.54074421588114,0.227317505221313,-11.1770724098327,5.28032402411902e-29,8.14607308658637e-28,"HSPB3"
"ENSG00000104918.8",156.202373491443,-2.97200628742192,0.26591010173327,-11.1767332946346,5.30053413144291e-29,8.17374211771433e-28,"RETN"
"ENSG00000155980.13",88.7312048662925,2.69897172738661,0.241538568826189,11.1740818060771,5.46122249821404e-29,8.41792039300002e-28,"KIF5A"
"ENSG00000205869.2",43.1123988584553,2.17596342313312,0.194771103308469,11.1719006884042,5.59702092424377e-29,8.62354038628125e-28,"KRTAP5-1"
"ENSG00000259772.6",147.020309205096,1.8484560939506,0.165538114239258,11.1663474145837,5.95808554364154e-29,9.17591142661982e-28,"LINC03034"
"ENSG00000136929.13",3.49484043121717,-2.46420612119484,0.220712055557247,-11.1648007399201,6.0626991561307e-29,9.33302402226975e-28,"HEMGN"
"ENSG00000133116.8",255.514944548853,-2.3190936882504,0.207826607197352,-11.1587910687883,6.48676487272689e-29,9.98156153649153e-28,"KL"
"ENSG00000234456.8",757.180685261252,-1.52052359453264,0.136270251693721,-11.1581476927932,6.53387241112671e-29,1.00497446802989e-27,"MAGI2-AS3"
"ENSG00000280411.1",1790.22874772426,2.83042982904446,0.253729145337609,11.1553200767627,6.74496481159278e-29,1.03699865503008e-27,"IGHV1-69D"
"ENSG00000231683.6",242.287874784429,6.22999285075337,0.558483837197813,11.1551891671786,6.75489992409617e-29,1.03808192588869e-27,"KILH"
"ENSG00000176945.17",1919.55395524474,2.14683740814068,0.192459779483842,11.1547327649355,6.789651314823e-29,1.04253064846834e-27,"MUC20"
"ENSG00000174640.15",3821.10041197966,-1.80376461545972,0.161707054430384,-11.1545202639026,6.80589203709069e-29,1.04457796195074e-27,"SLCO2A1"
"ENSG00000158286.13",558.450092070076,1.56826060271202,0.140638766642343,11.1509837589819,7.08190307451242e-29,1.08601270792672e-27,"RNF207"
"ENSG00000151388.11",1292.51231632749,1.85287483797986,0.16625818156099,11.1445633567221,7.61167214122318e-29,1.16625748415415e-27,"ADAMTS12"
"ENSG00000172731.14",1363.48993099261,1.15439852784113,0.103587638647898,11.1441726340053,7.64515223294443e-29,1.17088797838744e-27,"LRRC20"
"ENSG00000257038.1",23.9023121205328,-1.43782037369617,0.129048503171608,-11.1417051601456,7.85998477607514e-29,1.2017415021463e-27,"ARHGEF17-AS1"
"ENSG00000175600.16",200.390315876646,1.99832575011082,0.179368577594165,11.1408908790713,7.93218688771738e-29,1.21226488675323e-27,"SUGCT"
"ENSG00000237594.2",15.1483112504894,3.45477149275129,0.31032662659317,11.1326943829426,8.69663367413442e-29,1.32852911527062e-27,"TIAM1-AS1"
"ENSG00000117983.17",30877.6005727313,3.94038586570683,0.35396233070068,11.1322181032843,8.7432353462905e-29,1.33508051845396e-27,"MUC5B"
"ENSG00000211966.2",5006.66676127363,2.72043963278894,0.244398971820487,11.1311418887111,8.84945215482708e-29,1.35072564113397e-27,"IGHV5-51"
"ENSG00000254709.8",132.506970034115,2.44491380313987,0.219666655974042,11.1301089020483,8.95260638419321e-29,1.36589022243763e-27,"IGLL5"
"ENSG00000116711.10",2560.65962855481,2.42085311708263,0.217555204873406,11.1275348180767,9.2148741518055e-29,1.40471119335754e-27,"PLA2G4A"
"ENSG00000184956.16",1049.28181676201,4.76388637323501,0.428203229285664,11.1252929623679,9.44949316906445e-29,1.43986551978153e-27,"MUC6"
"ENSG00000167123.19",2581.20144136454,1.44626764123306,0.13003403142357,11.1222241239451,9.78029568536426e-29,1.48963977946222e-27,"CERCAM"
"ENSG00000109881.17",568.925948066995,1.43735302743078,0.129233537583264,11.1221363611184,9.78992307820209e-29,1.49047430593136e-27,"CCDC34"
"ENSG00000185739.13",43.2766527627748,-1.82903678057769,0.164465097492291,-11.1211242291905,9.90163353267841e-29,1.50684325637076e-27,"SRL"
"ENSG00000137033.11",1699.91655024458,-2.08534884387343,0.187522801270229,-11.1205081715282,9.97024688052327e-29,1.51664255045386e-27,"IL33"
"ENSG00000150510.17",133.173430404978,-1.36277975672119,0.122553554915245,-11.1198712894429,1.00416754445858e-28,1.52686161118903e-27,"FAM124A"
"ENSG00000105699.16",11144.2558800111,1.36415056544269,0.12273699251333,11.1144206608658,1.067411946678e-28,1.62165375239495e-27,"LSR"
"ENSG00000235173.7",1577.6398604975,1.13209446451958,0.101871288037228,11.1129886185975,1.08467360733452e-28,1.64579065504769e-27,"HGH1"
"ENSG00000144218.19",516.155436191173,-2.36695844148322,0.213037724807865,-11.1105131432376,1.1151682538528e-28,1.6906327156511e-27,"AFF3"
"ENSG00000145536.15",281.602146180753,2.30537931279363,0.207584168204864,11.1057569213008,1.17616547479267e-28,1.78235451325604e-27,"ADAMTS16"
"ENSG00000211448.13",664.584966875231,2.43180034707002,0.218977480672759,11.1052531045606,1.18281755128882e-28,1.79167936837298e-27,"DIO2"
"ENSG00000214708.4",116.71531414263,-1.99000676370101,0.179222280348035,-11.1035679260223,1.20533996082634e-28,1.82425715216893e-27,"LOC105371730"
"ENSG00000120896.13",3087.89385519248,-1.17328822627667,0.105681284412168,-11.1021382149438,1.22478128463053e-28,1.85212085676663e-27,"SORBS3"
"ENSG00000285230.2",264.53665822074,1.12467566066784,0.101349101286872,11.0970462134085,1.29658387761779e-28,1.95987626095108e-27,"RALY-AS1"
"ENSG00000252010.1",151.281351518961,5.80378801551376,0.523103343833879,11.0949166812378,1.32783685050742e-28,2.00627325646475e-27,"SCARNA5"
"ENSG00000105825.14",6451.9738833476,3.62680633676784,0.326912187388662,11.094130095725,1.33956880125748e-28,2.02314867714087e-27,"TFPI2"
"ENSG00000121797.10",431.685485153595,-1.54889625994201,0.139660504806495,-11.0904386468319,1.39601530143317e-28,2.10662871820638e-27,"CCRL2"
"ENSG00000100373.10",68.2106841276467,3.109471972708,0.280376717361795,11.0903358951006,1.39761979282795e-28,2.107279863882e-27,"UPK3A"
"ENSG00000185972.6",13.3245710015878,-1.99053985188311,0.179484054180977,-11.0903437130744,1.39749764913287e-28,2.107279863882e-27,"CCIN"
"ENSG00000165424.7",1314.10677278573,-1.04480116462816,0.0942089272610071,-11.0902564651174,1.39886136349182e-28,2.10826714724249e-27,"ZCCHC24"
"ENSG00000178919.9",141.659934894254,4.24986308640372,0.38330460467917,11.0874302957067,1.44375653777963e-28,2.17501771079338e-27,"FOXE1"
"ENSG00000177453.7",97.6758625215397,-2.26221315554982,0.204040072069401,-11.0871023157665,1.44905836701749e-28,2.18208998855567e-27,"NIM1K"
"ENSG00000110446.11",2366.11291450479,-1.3850520517389,0.124925843465361,-11.0869937982283,1.45081681312415e-28,2.18382271032889e-27,"SLC15A3"
"ENSG00000180879.14",14230.0253701612,1.34317702597269,0.121159892283683,11.0859872904788,1.4672277298537e-28,2.20760018147585e-27,"SSR4"
"ENSG00000273033.2",446.462199718281,-1.03351010111579,0.0932594464327461,-11.082095601555,1.53243193695255e-28,2.3018511494442e-27,"LINC02035"
"ENSG00000211653.2",5741.80120981432,2.52223901375069,0.227618682922293,11.080984132624,1.55157646837622e-28,2.32963403713989e-27,"IGLV1-40"
"ENSG00000149428.19",9776.34855757228,1.10675017406396,0.0999076387299572,11.077733275785,1.6089434450568e-28,2.41475931415584e-27,"HYOU1"
"ENSG00000246273.8",179.744626823771,1.12149709188749,0.101266611041479,11.0746975765597,1.66441141166458e-28,2.49488118569497e-27,"SBF2-AS1"
"ENSG00000214050.8",132.058555007653,1.34726061716952,0.121656365420955,11.0743125730226,1.67158035248051e-28,2.50458223789094e-27,"FBXO16"
"ENSG00000018625.15",144.644743772097,-2.29278903852809,0.207053791627153,-11.0733979827656,1.68873348844501e-28,2.52922860524507e-27,"ATP1A2"
"ENSG00000272808.4",73.6873837430692,2.94894643603859,0.266408082601103,11.069282910812,1.7680973963892e-28,2.64478515621416e-27,"GCAWKR"
"ENSG00000037280.16",1056.58977751541,-1.35228213983131,0.122214563660407,-11.0648199308623,1.85835746777956e-28,2.77748684764224e-27,"FLT4"
"ENSG00000213918.10",802.33525886645,1.17783303465161,0.106459218975572,11.0637016313437,1.88168124930867e-28,2.81000861544723e-27,"DNASE1"
"ENSG00000174749.6",689.958518979146,-1.11864873070642,0.101128513656539,-11.0616550195296,1.925120882071e-28,2.87138584033628e-27,"FAM241A"
"ENSG00000236013.7",2.33468617074099,-2.77215559679172,0.250609540028141,-11.0616523077311,1.92517909528809e-28,2.87138584033628e-27,"LINC02941"
"ENSG00000112333.12",14.7476555302823,4.7761520038248,0.431855323136136,11.0596112817143,1.9694920512439e-28,2.93260876092803e-27,"NR2E1"
"ENSG00000123360.12",217.459872625451,-1.57704641425491,0.142620362120796,-11.0576525736149,2.01296877495373e-28,2.99610472593569e-27,"PDE1B"
"ENSG00000178821.13",114.072939450013,1.97504960223416,0.178647099448874,11.0555928885898,2.05971402489701e-28,3.06441096954656e-27,"TMEM52"
"ENSG00000161267.12",1047.3865135252,1.31819256985444,0.119243724289062,11.0546075083916,2.0824568162513e-28,3.09696495893664e-27,"BDH1"
"ENSG00000260804.3",233.316706682098,-1.22336117152521,0.110679451568728,-11.0531914839273,2.11557583204307e-28,3.14231664511399e-27,"LINC01963"
"ENSG00000257732.1",20.5604824011571,4.05402787825556,0.366856894584665,11.0507065237122,2.17496374254473e-28,3.22887958517038e-27,"LOC124903002"
"ENSG00000196549.12",1143.41669997736,-2.4478460874297,0.221571987681408,-11.0476333811176,2.25070032233265e-28,3.33750155102816e-27,"MME"
"ENSG00000211595.2",15.4469832051642,3.22537619471332,0.291953442211432,11.0475703601313,2.25228052045485e-28,3.3384669595686e-27,"IGKJ3"
"ENSG00000135100.18",91.7823195457922,3.87177244849372,0.350566047038225,11.044345227396,2.33463443689321e-28,3.45483588622623e-27,"HNF1A"
"ENSG00000109099.16",3477.80378317079,-1.1835365678475,0.107200731980874,-11.0403776725951,2.44005390852272e-28,3.60935104706551e-27,"PMP22"
"ENSG00000101842.14",2572.88961810505,3.87315712295089,0.35086074218715,11.039015362069,2.47732929300505e-28,3.66147435202268e-27,"VSIG1"
"ENSG00000288638.1",32.5782384519006,5.65328727053836,0.512283125682079,11.0354743053683,2.57688255530983e-28,3.80704729491292e-27,"LNCDAT"
"ENSG00000130821.17",1847.11432979035,1.87648071450326,0.170101930554628,11.0315074519429,2.69312558941743e-28,3.97551365767331e-27,"SLC6A8"
"ENSG00000134323.12",160.303633099178,3.43682680152853,0.311567841118078,11.0307494804191,2.71592163450895e-28,4.00751804221382e-27,"MYCN"
"ENSG00000179148.10",27.5764539004128,2.74099329714827,0.248539546634118,11.0283990385778,2.78783543447185e-28,4.11194282268364e-27,"ALOXE3"
"ENSG00000245526.11",10.2173827585848,4.20061100881993,0.380947097556989,11.0267568272824,2.83919806907052e-28,4.18598221672975e-27,"MIR9-2HG"
"ENSG00000173611.18",708.957419528324,-1.12017422470668,0.101616464359402,-11.0235504823784,2.9422020836584e-28,4.33428949839468e-27,"SCAI"
"ENSG00000257551.1",1.94304940401337,-2.21678912801865,0.201101799628683,-11.0232187484735,2.95306837534117e-28,4.3485142100823e-27,"HLX-AS1"
"ENSG00000178695.6",6670.69157936931,-1.32184972798042,0.119942459276345,-11.0206988914151,3.03691902114142e-28,4.46832516091775e-27,"KCTD12"
"ENSG00000104951.16",787.499762652701,1.91879398772391,0.174177101107129,11.0163389764062,3.18761424797966e-28,4.68237857440348e-27,"IL4I1"
"ENSG00000151208.17",2006.24165511773,1.16730112741197,0.10596158179272,11.0162674779187,3.19014633506278e-28,4.68418299218658e-27,"DLG5"
"ENSG00000178623.12",384.912115481343,2.36202681159702,0.214439035206627,11.0149106449814,3.23857793822725e-28,4.74949676134226e-27,"GPR35"
"ENSG00000183486.13",2751.56333049295,1.45985699048002,0.132552706235039,11.0134076620921,3.29307808375732e-28,4.82742943898003e-27,"MX2"
"ENSG00000166557.14",6475.29405513335,1.18377565567099,0.107487349791695,11.0131625532222,3.30205192952363e-28,4.83861035186721e-27,"TMED3"
"ENSG00000180596.7",374.107250363954,2.31808700886029,0.2104997366643,11.0123036047172,3.33369134625148e-28,4.88298125033901e-27,"H2BC4"
"ENSG00000167536.14",153.789496593455,1.14792075183129,0.104244698151724,11.0117902606475,3.35274377887708e-28,4.90688733095941e-27,"DHRS13"
"ENSG00000179674.4",96.6453152768289,4.29273204766579,0.389830040093837,11.0118041355471,3.35222740353709e-28,4.90688733095941e-27,"ARL14"
"ENSG00000088882.8",670.624156870589,2.00943296017146,0.182485805910121,11.0114479871446,3.36550701458535e-28,4.92356136132132e-27,"CPXM1"
"ENSG00000249641.2",16.687639363361,5.84916901731312,0.531209375056288,11.0110425229098,3.38068898295611e-28,4.94174756540329e-27,"HOXC13-AS"
"ENSG00000135346.9",130.563271208151,6.84566031190432,0.621781132416072,11.0097588283259,3.42920433580273e-28,5.01062675011761e-27,"CGA"
"ENSG00000123243.15",1139.09309197597,-2.10105432499586,0.190851232973894,-11.0088590587374,3.46362086805643e-28,5.05885763371007e-27,"ITIH5"
"ENSG00000172201.12",1375.96977926851,-1.96115984750402,0.178149992810706,-11.0084755916205,3.47839255704881e-28,5.07836832892173e-27,"ID4"
"ENSG00000204577.11",536.140435478518,-1.36748169995897,0.124233037072469,-11.0073916905153,3.52048474980948e-28,5.13773424291855e-27,"LILRB3"
"ENSG00000113231.14",106.546587893344,-1.37399588671847,0.124825291465948,-11.0073517200101,3.52204658551124e-28,5.13792666737388e-27,"PDE8B"
"ENSG00000106367.15",2651.43055441608,1.11683896247811,0.101478718413337,11.0056470946852,3.58929789774588e-28,5.23390720235428e-27,"AP1S1"
"ENSG00000104341.17",15211.8933175464,1.42904583345212,0.129864240987044,11.0041518942438,3.64933461144216e-28,5.31498145882112e-27,"LAPTM4B"
"ENSG00000188483.8",453.998887755389,1.72706998249628,0.156962763106868,11.0030554273589,3.69399306380386e-28,5.37784322457344e-27,"IER5L"
"ENSG00000115756.13",4124.04488426913,-1.10624387607323,0.100550177837723,-11.001908697353,3.74127869559852e-28,5.44447725932989e-27,"HPCAL1"
"ENSG00000229619.4",173.638278396591,-1.71022258271226,0.155450230603612,-11.0017371866962,3.74840239734996e-28,5.45263555209652e-27,"MBNL1-AS1"
"ENSG00000188517.16",482.28869349458,4.24353552474866,0.385790911901646,10.999573587235,3.83943142494914e-28,5.58279122211342e-27,"COL25A1"
"ENSG00000232606.2",2.26929852972023,-2.15192963347207,0.195870948270311,-10.9864666122018,4.43968250785564e-28,6.45037575848174e-27,"LINC01412"
"ENSG00000166473.17",191.069114525353,2.9695861348796,0.270401410989993,10.982139937833,4.65757996340238e-28,6.76148881151708e-27,"PKD1L2"
"ENSG00000233461.6",138.375667304131,1.90833319443796,0.173767653480744,10.982096818436,4.65980405128096e-28,6.7619854427514e-27,"LOC122526782"
"ENSG00000249231.8",9.78111710383135,4.41592163634883,0.402107859562743,10.9819331588066,4.66825516590681e-28,6.76878160254366e-27,"CASC16"
"ENSG00000136026.14",6826.13765121805,1.06259951351744,0.0968482243614527,10.9718017085337,5.22212926302832e-28,7.56272085532476e-27,"CKAP4"
"ENSG00000276368.2",10.3632000326711,5.30634572704326,0.483674282065727,10.970907331232,5.27404685408322e-28,7.63483092132192e-27,"H2AC14"
"ENSG00000234854.1",122.455152910144,10.5070596116187,0.957738129432838,10.9707019995548,5.28603820086518e-28,7.64910803693459e-27,"LINC00676"
"ENSG00000008323.15",609.383313578617,1.67723378566029,0.152885801954674,10.9705006234492,5.29782480846027e-28,7.66307751078815e-27,"PLEKHG6"
"ENSG00000185101.13",1674.38055213221,1.65061784448969,0.150498741197623,10.9676521634306,5.46736527367328e-28,7.90194828170076e-27,"ANO9"
"ENSG00000196460.14",37.208470542585,2.21905280605898,0.202338874712412,10.9670116986317,5.50622068400802e-28,7.95490587761994e-27,"RFX8"
"ENSG00000138092.11",404.244616193435,1.10016121753012,0.100326929810186,10.9657618309617,5.58283755941526e-28,8.06235343688867e-27,"CENPO"
"ENSG00000139269.3",17.0097151600981,4.34457027326136,0.396265112529891,10.9637970537556,5.70542139602906e-28,8.23607033986839e-27,"INHBE"
"ENSG00000149257.16",12724.7261582791,1.08182058242492,0.0986886790356156,10.9619522015742,5.82295182355832e-28,8.39898269853274e-27,"SERPINH1"
"ENSG00000239975.2",120.497104772578,3.00965527070861,0.274679876029207,10.9569558360678,6.15345282661428e-28,8.85791506651648e-27,"IGKV1D-33"
"ENSG00000139597.18",696.156404918383,-1.19356940129376,0.108948714968734,-10.9553325308729,6.26478529676055e-28,9.01456690879482e-27,"N4BP2L1"
"ENSG00000142871.18",10210.0811351276,-1.63841342390088,0.149585280350923,-10.9530390962079,6.42549095123696e-28,9.23841095950157e-27,"CCN1"
"ENSG00000149926.13",13.5320171155069,2.9610126028645,0.270342567180114,10.952816767815,6.44128568552279e-28,9.25741578723336e-27,"TLCD3B"
"ENSG00000166670.10",247.479034189681,3.34742355888051,0.305643010238654,10.952069724306,6.49464004225485e-28,9.33036452291951e-27,"MMP10"
"ENSG00000173638.19",1442.48845243105,-1.0371162586708,0.0946975217387637,-10.951883846885,6.50798349478027e-28,9.34579724090548e-27,"SLC19A1"
"ENSG00000187017.17",623.066259451703,2.25063341559281,0.205573491347245,10.9480721509523,6.78768650400839e-28,9.74357075865048e-27,"ESPN"
"ENSG00000184156.17",1644.88461661984,2.00271651961975,0.182936902560124,10.9475807865585,6.8245997690089e-28,9.79264655353393e-27,"KCNQ3"
"ENSG00000146250.7",43.7019707753164,-2.23580672900056,0.204265634795522,-10.9455843183739,6.97664163372316e-28,1.00068157245378e-26,"PRSS35"
"ENSG00000273983.1",38.0000869223969,3.54015089886632,0.323487406539809,10.9437054651791,7.1227932290689e-28,1.02123687438326e-26,"H3C8"
"ENSG00000184117.12",2793.68757042185,1.0611585220582,0.0969656688138639,10.9436518619307,7.12700715320082e-28,1.02143345438574e-26,"NIPSNAP1"
"ENSG00000132688.11",2791.83956053164,-1.60022119014219,0.146236046144437,-10.9427274077258,7.20007175628676e-28,1.03149353350631e-26,"NES"
"ENSG00000184557.4",8657.83626962442,-1.53400733598998,0.140245060836145,-10.9380489184017,7.58138766252114e-28,1.08568855605574e-26,"SOCS3"
"ENSG00000138193.16",937.42375434502,-1.38286228329548,0.126438518217747,-10.9370332932404,7.66677501345649e-28,1.09704192048384e-26,"PLCE1"
"ENSG00000155495.9",44.1789799923325,7.03891191743321,0.64384348988028,10.9326443896203,8.04686788494673e-28,1.15051318386843e-26,"MAGEC1"
"ENSG00000270882.2",21.6829075792553,2.27845680984775,0.208427223588962,10.9316660780412,8.13410761765251e-28,1.16252381345368e-26,"H4C14"
"ENSG00000118523.6",10547.8475466401,-1.61056532720465,0.147525128456028,-10.9172270789427,9.53629029461143e-28,1.35967821541821e-26,"CCN2"
"ENSG00000071246.11",846.497332035734,-1.12934326035055,0.10347274431025,-10.9144032844472,9.83731776152334e-28,1.4020421545876e-26,"VASH1"
"ENSG00000005471.19",103.454439584701,2.13471628678993,0.195597225854258,10.9138372360175,9.89878514358e-28,1.41024326014603e-26,"ABCB4"
"ENSG00000105048.17",993.106342802039,3.21384068493636,0.294514313643659,10.9123412209597,1.0063077738617e-27,1.43308118568572e-26,"TNNT1"
